id,value
580577,577
733422,422
837248,248
927207,207
580733,733
952740,740
731685,685
891732,732
865384,384
847352,352
952192,192
955411,411
936451,451
617075,75
853407,407
714049,49
906974,974
734593,593
940393,393
634612,612
501231,231
550669,669
862231,231
528598,598
878321,321
537763,763
916933,933
939043,43
991582,582
968299,299
656560,560
702512,512
723240,240
534526,526
979107,107
792548,548
990905,905
560893,893
789275,275
505623,623
828498,498
664063,63
775155,155
992813,813
748334,334
693060,60
692881,881
544742,742
838096,96
820025,25
629539,539
942188,188
972943,943
831408,408
670155,155
813697,697
643942,942
695426,426
832121,121
742223,223
615501,501
984144,144
624821,821
895935,935
874321,321
618706,706
721347,347
935419,419
600320,320
997159,159
983076,76
977484,484
772210,210
569869,869
564917,917
653367,367
830863,863
871478,478
556337,337
505179,179
978881,881
613469,469
524727,727
624501,501
984570,570
955536,536
974646,646
997593,593
887698,698
829075,75
536313,313
510944,944
501037,37
991517,517
846140,140
936382,382
809768,768
540001,1
845461,461
991117,117
627226,226
982352,352
516721,721
648063,63
989045,45
741463,463
657300,300
620831,831
809863,863
829148,148
952543,543
939104,104
717650,650
870072,72
791188,188
843906,906
781817,817
525188,188
794419,419
878898,898
836635,635
728641,641
839331,331
813524,524
505274,274
785707,707
547480,480
834365,365
986854,854
654486,486
826426,426
581268,268
730112,112
525758,758
655967,967
500766,766
520286,286
582661,661
533708,708
648273,273
996529,529
827328,328
747360,360
579986,986
927081,81
563965,965
934425,425
709738,738
718379,379
836796,796
513585,585
793052,52
825592,592
552121,121
642244,244
756220,220
622657,657
553943,943
979261,261
509433,433
950786,786
901164,164
569950,950
972212,212
992386,386
624428,428
584210,210
537664,664
731892,892
988833,833
831717,717
846328,328
933263,263
922256,256
510574,574
643013,13
714867,867
742375,375
956824,824
712028,28
850414,414
646965,965
998104,104
781094,94
631930,930
915173,173
589885,885
870080,80
782080,80
764071,71
784595,595
535753,753
622457,457
630611,611
861034,34
523135,135
521038,38
886932,932
520639,639
833458,458
741892,892
972085,85
843323,323
538810,810
817616,616
882381,381
746386,386
803322,322
884987,987
762726,726
745543,543
849955,955
859636,636
719436,436
880323,323
593840,840
769558,558
726657,657
603195,195
757266,266
806551,551
625381,381
731584,584
746885,885
978036,36
804243,243
661705,705
751476,476
578664,664
997536,536
921873,873
938356,356
514018,18
622491,491
773149,149
665115,115
551439,439
751916,916
940383,383
650607,607
928482,482
817869,869
899440,440
989652,652
572570,570
563566,566
545822,822
636188,188
969133,133
617200,200
698957,957
630301,301
808117,117
894180,180
573746,746
823969,969
647237,237
590969,969
602908,908
574569,569
649502,502
565111,111
659970,970
893168,168
818216,216
657686,686
715343,343
547020,20
855593,593
684849,849
754664,664
570033,33
811573,573
797676,676
864393,393
734366,366
828507,507
523446,446
868446,446
869661,661
808534,534
824291,291
955254,254
834748,748
930973,973
941565,565
954993,993
832963,963
924816,816
840743,743
560502,502
863753,753
642464,464
953017,17
793476,476
501341,341
938726,726
926659,659
850081,81
993150,150
778474,474
800472,472
621773,773
544257,257
873650,650
655854,854
994627,627
895697,697
621270,270
602572,572
716122,122
919495,495
540280,280
580616,616
884141,141
500109,109
999104,104
507529,529
687025,25
706398,398
692990,990
829581,581
577953,953
918126,126
613836,836
734199,199
650637,637
737379,379
918625,625
960908,908
918943,943
829582,582
699573,573
540425,425
820556,556
588751,751
586196,196
838598,598
634115,115
718747,747
547805,805
924004,4
790714,714
985268,268
972104,104
509296,296
670232,232
745847,847
991487,487
946468,468
764925,925
908937,937
941608,608
837939,939
831087,87
680433,433
502305,305
797202,202
690657,657
742809,809
585636,636
609586,586
756259,259
702537,537
870210,210
760099,99
791379,379
846150,150
692785,785
772261,261
874650,650
573499,499
652188,188
783964,964
848321,321
997333,333
775008,8
864685,685
969203,203
871776,776
738942,942
596746,746
563827,827
976536,536
988583,583
584244,244
676767,767
876535,535
839464,464
980560,560
681409,409
665373,373
871402,402
926059,59
981701,701
703018,18
776751,751
998823,823
796462,462
706589,589
560877,877
584875,875
910262,262
546527,527
503292,292
882635,635
591853,853
717538,538
796405,405
571235,235
991839,839
911384,384
694997,997
700457,457
955924,924
888779,779
870583,583
882070,70
612945,945
515908,908
753480,480
845952,952
893059,59
644034,34
789158,158
789147,147
729743,743
567203,203
634219,219
856677,677
791390,390
565104,104
506133,133
753918,918
573942,942
779990,990
555427,427
914213,213
649871,871
647954,954
949703,703
785944,944
773024,24
909219,219
535505,505
696764,764
630264,264
681585,585
535231,231
687759,759
924473,473
531816,816
929632,632
907275,275
910595,595
852713,713
908315,315
591573,573
821457,457
712309,309
652395,395
565388,388
892515,515
978886,886
900392,392
873930,930
987249,249
780842,842
978399,399
544008,8
974551,551
928681,681
615826,826
795995,995
683175,175
674368,368
554219,219
519339,339
852956,956
944770,770
561504,504
726624,624
558988,988
684548,548
846833,833
991744,744
505130,130
933244,244
803252,252
681501,501
675696,696
531645,645
543818,818
807390,390
552712,712
623585,585
685966,966
536672,672
818082,82
922931,931
782964,964
889431,431
958238,238
805610,610
952409,409
510962,962
737646,646
841730,730
682396,396
671390,390
844255,255
926567,567
555736,736
999525,525
915006,6
854945,945
766568,568
601041,41
895180,180
952977,977
627115,115
703610,610
966204,204
965635,635
587619,619
967435,435
601573,573
752848,848
661363,363
568250,250
829705,705
814647,647
940127,127
597722,722
804293,293
874316,316
766566,566
624677,677
828056,56
961355,355
783863,863
759854,854
759600,600
677931,931
892498,498
703918,918
554038,38
921941,941
781650,650
695610,610
823696,696
673250,250
799701,701
878964,964
890640,640
666480,480
915330,330
535880,880
726876,876
908049,49
856566,566
585371,371
919219,219
867209,209
966695,695
738415,415
754672,672
539172,172
690287,287
687167,167
610882,882
621389,389
741552,552
736306,306
599814,814
844784,784
606381,381
968668,668
815370,370
655788,788
727823,823
828585,585
685671,671
665444,444
857385,385
968694,694
651095,95
931329,329
877911,911
729178,178
666204,204
942185,185
948534,534
764704,704
747778,778
939837,837
819657,657
617637,637
596266,266
858544,544
982379,379
535678,678
948665,665
676791,791
774626,626
892910,910
628221,221
962155,155
935021,21
655703,703
863650,650
703131,131
845511,511
821803,803
913935,935
667304,304
791724,724
823585,585
717943,943
658467,467
811810,810
688513,513
850880,880
942226,226
604508,508
704889,889
861651,651
523936,936
852365,365
699332,332
896130,130
597090,90
929245,245
781195,195
997355,355
811547,547
562692,692
549399,399
978984,984
516608,608
853817,817
586767,767
690351,351
702728,728
677431,431
873795,795
911810,810
651719,719
725100,100
996838,838
962296,296
748676,676
723435,435
630527,527
776455,455
868747,747
971221,221
564082,82
593691,691
850797,797
907655,655
500368,368
563558,558
808458,458
700430,430
551775,775
688530,530
914276,276
960024,24
504030,30
972817,817
735539,539
935051,51
616885,885
719880,880
840853,853
803735,735
978777,777
532734,734
987970,970
687648,648
631159,159
719771,771
670917,917
965956,956
838232,232
614706,706
601705,705
597331,331
990400,400
860686,686
943915,915
959758,758
515948,948
706836,836
711790,790
531575,575
729876,876
738177,177
712185,185
770991,991
545525,525
676524,524
949283,283
938713,713
834315,315
670552,552
956639,639
710788,788
659138,138
552290,290
527799,799
693585,585
869417,417
629324,324
742105,105
928125,125
986359,359
829973,973
756828,828
779787,787
816586,586
568036,36
896793,793
751037,37
676788,788
528065,65
779373,373
886103,103
916263,263
971834,834
775697,697
561144,144
994891,891
660605,605
827471,471
546855,855
526793,793
933748,748
523804,804
511141,141
765924,924
869706,706
898555,555
639066,66
678879,879
938550,550
911156,156
565485,485
943059,59
828923,923
844654,654
690934,934
816048,48
958284,284
757791,791
658236,236
624391,391
744467,467
702572,572
737645,645
707319,319
856468,468
627266,266
658905,905
762526,526
659290,290
900499,499
753526,526
893005,5
706026,26
769829,829
858014,14
593859,859
717038,38
817580,580
787980,980
847856,856
714992,992
791824,824
645120,120
761055,55
915503,503
700867,867
566892,892
961155,155
605884,884
832373,373
985942,942
971307,307
540372,372
906936,936
815165,165
865939,939
522667,667
596591,591
898727,727
851126,126
792281,281
821184,184
851733,733
907109,109
919324,324
732777,777
949007,7
930142,142
703962,962
888160,160
763331,331
980030,30
867690,690
632874,874
627342,342
581307,307
950185,185
814228,228
969651,651
776362,362
936181,181
638881,881
829800,800
504908,908
511576,576
902251,251
593331,331
867159,159
512138,138
751014,14
577840,840
630494,494
551945,945
624587,587
577915,915
922426,426
859661,661
662339,339
968870,870
760728,728
866484,484
792866,866
974183,183
996242,242
605367,367
974711,711
687990,990
926812,812
754466,466
545440,440
726179,179
548173,173
718840,840
839683,683
651839,839
989852,852
881371,371
660908,908
808368,368
703310,310
993401,401
942799,799
541703,703
730885,885
987461,461
666910,910
572627,627
925669,669
759360,360
916603,603
669023,23
521534,534
519676,676
685481,481
684751,751
819856,856
897758,758
503241,241
577162,162
630548,548
778083,83
789891,891
723290,290
579032,32
565814,814
643631,631
774900,900
873434,434
655239,239
934349,349
597654,654
859741,741
614470,470
535226,226
655090,90
724922,922
839146,146
645506,506
657399,399
584300,300
777637,637
625616,616
634911,911
813225,225
576937,937
879308,308
822918,918
507647,647
766724,724
721578,578
947821,821
624150,150
686615,615
617650,650
756453,453
543275,275
541878,878
731072,72
891663,663
823842,842
989937,937
804887,887
771664,664
868924,924
528578,578
762694,694
612361,361
541873,873
989499,499
515010,10
654112,112
503445,445
913151,151
775768,768
787030,30
879383,383
716298,298
918618,618
856003,3
945892,892
867855,855
932579,579
774381,381
638405,405
573849,849
643576,576
691888,888
981312,312
701719,719
949429,429
768195,195
835619,619
970998,998
579019,19
742066,66
760178,178
770703,703
674318,318
836536,536
833296,296
516021,21
908091,91
793377,377
955067,67
593226,226
857469,469
533286,286
709515,515
957246,246
644613,613
796790,790
536753,753
891266,266
593912,912
501643,643
837738,738
560187,187
705077,77
859404,404
932497,497
721559,559
529601,601
803238,238
783548,548
984625,625
813725,725
542021,21
962127,127
574031,31
717745,745
760695,695
847973,973
990705,705
945990,990
877347,347
966177,177
721265,265
870945,945
643482,482
716080,80
729228,228
556506,506
980933,933
812886,886
533197,197
846101,101
677749,749
666188,188
905303,303
837921,921
739094,94
913055,55
876045,45
721712,712
793568,568
625592,592
504260,260
983804,804
786791,791
697969,969
836110,110
707805,805
872902,902
638633,633
907648,648
631025,25
777551,551
576873,873
577648,648
744276,276
757851,851
601165,165
896461,461
576190,190
985718,718
622137,137
606993,993
501442,442
888883,883
598347,347
505455,455
794164,164
997080,80
947221,221
896950,950
968349,349
700014,14
515488,488
964028,28
632955,955
926277,277
820508,508
881810,810
920581,581
868822,822
861319,319
628218,218
810838,838
659043,43
889981,981
609901,901
511436,436
716916,916
898930,930
618742,742
798111,111
609663,663
772129,129
887415,415
803385,385
619778,778
543026,26
838139,139
869142,142
615332,332
955957,957
707587,587
782908,908
960922,922
736549,549
950749,749
875139,139
705615,615
766381,381
793233,233
682671,671
559628,628
930736,736
546453,453
899061,61
857687,687
623116,116
766226,226
696290,290
614322,322
868772,772
966488,488
570259,259
941136,136
891494,494
622294,294
860625,625
554123,123
721909,909
589041,41
955975,975
804393,393
534842,842
813818,818
507699,699
987663,663
902449,449
775088,88
940889,889
957054,54
842195,195
922717,717
712450,450
843888,888
623854,854
540862,862
812990,990
584022,22
807437,437
538454,454
543377,377
581783,783
874527,527
724636,636
920469,469
934429,429
997867,867
829423,423
688917,917
794824,824
770807,807
862633,633
724284,284
530891,891
621700,700
526518,518
956798,798
521778,778
962545,545
892083,83
796746,746
697493,493
903266,266
647861,861
895617,617
907569,569
610815,815
538108,108
937043,43
525872,872
609653,653
733804,804
622901,901
880322,322
766119,119
897169,169
886893,893
774861,861
652670,670
662201,201
861291,291
981199,199
710699,699
949774,774
572555,555
759386,386
804838,838
933949,949
751610,610
570722,722
661291,291
783154,154
724146,146
780523,523
657995,995
977619,619
990297,297
557290,290
607369,369
825454,454
635641,641
998705,705
737165,165
882578,578
555230,230
535551,551
555322,322
723118,118
848614,614
950703,703
584678,678
512652,652
609750,750
582952,952
704968,968
953413,413
652123,123
904621,621
899858,858
757167,167
634031,31
866250,250
698165,165
679358,358
547577,577
920823,823
966239,239
848256,256
848009,9
535293,293
746041,41
639424,424
574063,63
564756,756
690413,413
843543,543
518106,106
525484,484
918316,316
658052,52
713187,187
565478,478
907548,548
817430,430
924637,637
638904,904
731102,102
576356,356
653162,162
646299,299
708829,829
914825,825
968472,472
942662,662
853090,90
884755,755
978621,621
837658,658
508812,812
764298,298
563628,628
515952,952
895084,84
531317,317
872522,522
943333,333
870981,981
897432,432
536424,424
682287,287
914892,892
713911,911
876450,450
565558,558
944816,816
712453,453
566285,285
841389,389
906428,428
838187,187
875897,897
794344,344
870367,367
803321,321
698876,876
778666,666
754135,135
992411,411
861845,845
609038,38
776861,861
921857,857
993927,927
742760,760
951832,832
879160,160
671964,964
790396,396
923220,220
784318,318
942339,339
707544,544
700647,647
612362,362
514268,268
967806,806
762836,836
832413,413
754248,248
922946,946
810090,90
531215,215
829918,918
609637,637
517074,74
639562,562
636865,865
845410,410
875807,807
689405,405
711594,594
844135,135
764488,488
644300,300
938239,239
611407,407
658836,836
642006,6
648085,85
532158,158
808220,220
944144,144
981234,234
805249,249
997730,730
797677,677
671916,916
544290,290
894894,894
804662,662
727084,84
968338,338
766194,194
599270,270
572491,491
891980,980
676275,275
567252,252
722142,142
811317,317
654563,563
546580,580
698775,775
651298,298
797049,49
693014,14
517811,811
559535,535
646595,595
772811,811
975129,129
655274,274
886967,967
872330,330
860357,357
764369,369
639010,10
851508,508
804764,764
778503,503
684143,143
633377,377
911439,439
717095,95
911902,902
686430,430
977312,312
672497,497
579094,94
558421,421
639956,956
691582,582
865903,903
526576,576
716858,858
590934,934
760462,462
963835,835
849685,685
648237,237
673516,516
899773,773
526018,18
757693,693
600300,300
688883,883
764901,901
596386,386
832761,761
538478,478
746021,21
921116,116
639640,640
729502,502
924969,969
676817,817
787231,231
742483,483
537489,489
734960,960
973603,603
691351,351
781230,230
733103,103
553230,230
677250,250
785848,848
774378,378
790405,405
642252,252
592177,177
703523,523
677088,88
885344,344
560693,693
530561,561
803204,204
909227,227
580674,674
548840,840
714017,17
807266,266
561253,253
831239,239
859370,370
813988,988
615675,675
701130,130
575983,983
855511,511
631350,350
803192,192
844339,339
755428,428
881873,873
532421,421
565380,380
806103,103
631268,268
619508,508
551875,875
720749,749
790980,980
817287,287
781866,866
927886,886
751571,571
706812,812
798151,151
716324,324
566566,566
578547,547
737680,680
807062,62
525507,507
714410,410
867678,678
643992,992
956608,608
501147,147
744785,785
853019,19
561903,903
580800,800
823955,955
837166,166
934495,495
595681,681
585632,632
739039,39
569940,940
580379,379
529259,259
934058,58
547764,764
655400,400
926141,141
889430,430
567874,874
805911,911
741024,24
554589,589
693493,493
756499,499
737281,281
673941,941
593330,330
552058,58
637713,713
904026,26
535422,422
823415,415
940768,768
654764,764
532874,874
816927,927
726150,150
734518,518
500383,383
511596,596
616742,742
962656,656
640646,646
554707,707
542011,11
827219,219
535829,829
942414,414
724881,881
517034,34
564807,807
990086,86
703675,675
601298,298
691118,118
662113,113
939573,573
941042,42
591312,312
826377,377
609881,881
997445,445
923691,691
761459,459
677989,989
883788,788
859489,489
682959,959
884825,825
627894,894
629230,230
840411,411
873425,425
756799,799
565268,268
969020,20
531480,480
662162,162
806812,812
500502,502
915475,475
835887,887
905474,474
945026,26
624213,213
564317,317
804610,610
889980,980
874430,430
878314,314
760704,704
740420,420
575323,323
973820,820
761530,530
969344,344
790540,540
775935,935
683755,755
905219,219
933685,685
715562,562
699528,528
714938,938
620973,973
593921,921
980991,991
589124,124
794673,673
542107,107
840980,980
667028,28
886253,253
879175,175
922995,995
705360,360
591628,628
819556,556
844831,831
510699,699
775046,46
968806,806
967877,877
990160,160
769929,929
588671,671
579652,652
540128,128
992222,222
975132,132
603822,822
663162,162
720952,952
556241,241
673499,499
532311,311
725456,456
597832,832
947800,800
580242,242
761675,675
812650,650
971450,450
617495,495
730391,391
617523,523
838338,338
951251,251
988144,144
897888,888
598457,457
979883,883
570929,929
897616,616
889020,20
779108,108
645022,22
712686,686
758120,120
514641,641
803692,692
840522,522
739947,947
820691,691
702290,290
716092,92
565253,253
987220,220
986784,784
960095,95
798948,948
967386,386
945286,286
599871,871
595254,254
648408,408
735936,936
882094,94
715960,960
630304,304
827356,356
975662,662
619149,149
913017,17
977141,141
862913,913
747750,750
860586,586
650778,778
819522,522
885322,322
982867,867
987584,584
986763,763
863718,718
963191,191
741548,548
553752,752
623753,753
739931,931
566569,569
816185,185
648175,175
634674,674
608896,896
963650,650
931456,456
949557,557
984621,621
542451,451
623270,270
717661,661
570555,555
934068,68
826987,987
901658,658
909154,154
655125,125
967447,447
714258,258
854339,339
742023,23
867380,380
988634,634
813908,908
508294,294
746725,725
532210,210
806702,702
794118,118
943638,638
959636,636
886690,690
797251,251
903693,693
768359,359
975114,114
940540,540
678839,839
846365,365
840851,851
975843,843
628891,891
562738,738
524786,786
928407,407
590430,430
848562,562
717872,872
790794,794
508290,290
660361,361
850952,952
917631,631
769760,760
919650,650
662485,485
735848,848
969191,191
671072,72
713890,890
836058,58
688330,330
585965,965
879672,672
611128,128
799979,979
966767,767
855004,4
658862,862
616610,610
901464,464
999780,780
701518,518
980749,749
905687,687
694703,703
548348,348
980779,779
996667,667
771019,19
767023,23
922632,632
853202,202
690179,179
735783,783
674349,349
908175,175
677074,74
858088,88
985535,535
654178,178
686968,968
746959,959
776521,521
883952,952
545075,75
793759,759
795322,322
777549,549
520105,105
749045,45
551653,653
543072,72
908848,848
883810,810
796583,583
542361,361
504508,508
549294,294
749191,191
589530,530
759941,941
564649,649
975541,541
703780,780
705659,659
968365,365
575446,446
916168,168
735071,71
988554,554
676990,990
602577,577
732325,325
730084,84
654920,920
705531,531
552530,530
810731,731
768507,507
629809,809
859671,671
731905,905
666594,594
729370,370
748696,696
710458,458
686893,893
688849,849
993629,629
590714,714
691432,432
820479,479
933448,448
585915,915
677302,302
736920,920
783866,866
789642,642
919617,617
583692,692
924610,610
723966,966
854779,779
961185,185
595959,959
773845,845
753357,357
678987,987
805164,164
749738,738
705506,506
526365,365
623435,435
880183,183
899024,24
554588,588
738043,43
630792,792
826525,525
927336,336
746438,438
515682,682
647895,895
641664,664
617677,677
669085,85
606320,320
898442,442
561458,458
784835,835
665578,578
613841,841
967955,955
702736,736
628318,318
666619,619
902336,336
967443,443
539392,392
715767,767
897941,941
758450,450
821161,161
696243,243
577525,525
613217,217
958380,380
540554,554
598433,433
662737,737
901720,720
614881,881
790296,296
528939,939
973917,917
851291,291
519119,119
554930,930
778348,348
663252,252
536431,431
935402,402
907589,589
656473,473
950035,35
748912,912
849106,106
598150,150
720356,356
870724,724
930587,587
848564,564
592940,940
819631,631
526511,511
865693,693
592768,768
889444,444
704904,904
669402,402
732114,114
917129,129
981436,436
800287,287
739140,140
891611,611
975313,313
742623,623
516016,16
600486,486
734340,340
729949,949
829250,250
635198,198
580513,513
884194,194
884900,900
523653,653
535182,182
934609,609
911860,860
652634,634
921359,359
626364,364
534875,875
798793,793
514316,316
922694,694
880853,853
556340,340
650415,415
595434,434
849014,14
923668,668
828609,609
835770,770
826062,62
998353,353
678658,658
786485,485
805618,618
996964,964
947435,435
867294,294
604307,307
504493,493
756414,414
820195,195
503220,220
735434,434
692287,287
878568,568
625549,549
913134,134
874312,312
915781,781
854903,903
984883,883
825834,834
881556,556
821650,650
724253,253
886194,194
644129,129
746375,375
904779,779
902616,616
835092,92
686230,230
665052,52
967967,967
627846,846
633258,258
926570,570
959267,267
656562,562
990099,99
539429,429
503878,878
800005,5
911745,745
658876,876
968450,450
884180,180
727281,281
964280,280
880553,553
924376,376
751471,471
585452,452
733408,408
740466,466
925179,179
586710,710
716541,541
567487,487
508664,664
710411,411
665626,626
555184,184
594998,998
541081,81
552048,48
613980,980
756509,509
872473,473
995823,823
875803,803
604002,2
738261,261
977061,61
542474,474
731636,636
822460,460
557588,588
652618,618
787544,544
701702,702
909950,950
502168,168
547625,625
506403,403
974678,678
535852,852
830275,275
591218,218
985891,891
894564,564
508058,58
969579,579
866383,383
637446,446
987447,447
955371,371
707228,228
509882,882
722782,782
644643,643
603736,736
649702,702
757140,140
524228,228
541421,421
783318,318
890170,170
817427,427
909349,349
690146,146
893342,342
613221,221
523470,470
703315,315
664996,996
809525,525
803295,295
623536,536
744022,22
650787,787
505119,119
714613,613
682925,925
961353,353
727336,336
664870,870
820004,4
959575,575
729697,697
911682,682
701764,764
758996,996
523583,583
942147,147
665962,962
520268,268
516994,994
831652,652
656334,334
802547,547
760472,472
526670,670
709998,998
798959,959
670854,854
915820,820
650953,953
806010,10
848358,358
901619,619
881277,277
929686,686
884054,54
548737,737
758252,252
746588,588
525621,621
764460,460
902725,725
618243,243
686216,216
692024,24
650435,435
990901,901
759132,132
925374,374
922833,833
673437,437
672212,212
898649,649
729156,156
598657,657
757284,284
566806,806
797693,693
993171,171
691717,717
602522,522
542856,856
940348,348
501310,310
989242,242
794589,589
581443,443
583343,343
944265,265
574586,586
979530,530
539122,122
746175,175
520513,513
593891,891
663387,387
732207,207
634161,161
874361,361
945147,147
620451,451
831611,611
966400,400
560633,633
709913,913
688339,339
976184,184
778343,343
746490,490
993333,333
532128,128
709474,474
925155,155
508863,863
525404,404
910727,727
647591,591
664740,740
860191,191
531837,837
718510,510
686282,282
730126,126
998307,307
739994,994
731140,140
950945,945
872439,439
754759,759
760926,926
952757,757
813272,272
574554,554
961574,574
569073,73
853700,700
990629,629
840624,624
637181,181
926488,488
990893,893
909125,125
766728,728
954685,685
133905,905
474228,228
379182,182
390495,495
92022,22
390349,349
366042,42
200988,988
88446,446
449837,837
222555,555
7240,240
297033,33
47459,459
499937,937
98801,801
24658,658
263318,318
382534,534
421303,303
126571,571
391149,149
334736,736
397364,364
483727,727
2968,968
489939,939
436905,905
225628,628
91542,542
89243,243
169340,340
495961,961
61640,640
206961,961
52625,625
85704,704
286298,298
493902,902
59074,74
348099,99
477459,459
382970,970
239497,497
75973,973
301058,58
26255,255
89057,57
449802,802
49272,272
468354,354
89941,941
272941,941
248154,154
196539,539
334636,636
249854,854
166495,495
389000,0
9069,69
347462,462
269478,478
387136,136
381479,479
294251,251
328373,373
446235,235
220536,536
384298,298
97659,659
420552,552
404490,490
358179,179
459807,807
2855,855
383692,692
94656,656
414082,82
261390,390
197014,14
262365,365
341074,74
423505,505
430144,144
466859,859
414438,438
171110,110
409236,236
413610,610
184505,505
411872,872
266108,108
292599,599
327850,850
336117,117
392882,882
227572,572
201710,710
460864,864
157796,796
282969,969
482452,452
32405,405
356871,871
53012,12
244826,826
225411,411
110278,278
208499,499
260452,452
347951,951
390942,942
295447,447
190926,926
355544,544
252055,55
128436,436
147763,763
290997,997
159716,716
496277,277
293675,675
113573,573
53176,176
117509,509
20116,116
108820,820
409921,921
69483,483
73747,747
164766,766
197676,676
51405,405
494292,292
323042,42
19546,546
178461,461
375023,23
341585,585
186530,530
431261,261
380188,188
465177,177
179381,381
190705,705
402030,30
381245,245
497545,545
36559,559
221146,146
473957,957
14047,47
342641,641
453333,333
38772,772
230421,421
424243,243
311080,80
100652,652
338131,131
11365,365
324678,678
15785,785
467430,430
94475,475
445462,462
417189,189
15906,906
336695,695
128964,964
81172,172
265943,943
204167,167
450551,551
473498,498
20207,207
157267,267
164526,526
274195,195
370637,637
2092,92
348376,376
445496,496
254217,217
356972,972
86168,168
37654,654
425377,377
371812,812
23855,855
139487,487
122638,638
177940,940
477675,675
416234,234
404720,720
265941,941
336822,822
322849,849
89065,65
496228,228
7490,490
469228,228
362342,342
450330,330
181690,690
25014,14
442052,52
228544,544
135359,359
17771,771
308746,746
274208,208
488069,69
183767,767
42503,503
57130,130
214715,715
225270,270
364261,261
350592,592
84610,610
354451,451
356912,912
25331,331
200581,581
328663,663
469964,964
224614,614
249344,344
353080,80
299607,607
398513,513
280879,879
415119,119
246564,564
192124,124
359763,763
2340,340
187952,952
310831,831
427215,215
407279,279
350001,1
98073,73
233932,932
145251,251
205222,222
10971,971
390153,153
211752,752
259362,362
429291,291
100559,559
2598,598
367308,308
126524,524
151792,792
130596,596
392965,965
417592,592
324149,149
181513,513
273234,234
408280,280
183311,311
115450,450
208092,92
243662,662
151808,808
312728,728
250011,11
235594,594
164404,404
211614,614
207752,752
383529,529
155780,780
149353,353
187600,600
217717,717
51117,117
190763,763
85505,505
447033,33
110312,312
266362,362
65561,561
437714,714
285779,779
158896,896
264388,388
389077,77
355272,272
55035,35
136326,326
437027,27
75946,946
267039,39
170026,26
204304,304
297010,10
244180,180
448623,623
331827,827
162859,859
48136,136
246444,444
100876,876
326745,745
59092,92
283422,422
326729,729
332613,613
17582,582
271669,669
448147,147
211077,77
443918,918
37656,656
157874,874
57654,654
266401,401
330932,932
219553,553
486109,109
390750,750
182317,317
121888,888
476700,700
406173,173
261226,226
220909,909
162363,363
147455,455
228609,609
343921,921
289399,399
291264,264
456105,105
187623,623
50408,408
409954,954
313086,86
395400,400
192474,474
317199,199
411976,976
88618,618
303922,922
311868,868
286485,485
90965,965
439651,651
186402,402
436914,914
265743,743
402120,120
353366,366
63733,733
9018,18
277432,432
445331,331
324710,710
359389,389
103312,312
322051,51
109678,678
320073,73
420814,814
442444,444
277865,865
229000,0
381229,229
318617,617
457950,950
53893,893
184706,706
175973,973
407184,184
493139,139
77907,907
289410,410
132108,108
196839,839
453916,916
244220,220
146078,78
415017,17
484122,122
139202,202
196004,4
214497,497
421910,910
243527,527
150340,340
377767,767
472574,574
25060,60
451853,853
423634,634
400596,596
139073,73
352638,638
362428,428
380424,424
477591,591
307699,699
86212,212
6896,896
222124,124
277048,48
370998,998
419590,590
282559,559
359707,707
159625,625
176881,881
56123,123
259519,519
188132,132
153554,554
61035,35
486791,791
382258,258
124612,612
465826,826
155864,864
238585,585
129171,171
94955,955
145342,342
24264,264
240972,972
59240,240
187386,386
341115,115
241299,299
341855,855
290456,456
364486,486
458256,256
338735,735
293295,295
13827,827
423516,516
364880,880
199491,491
145355,355
465870,870
444706,706
144589,589
355652,652
288716,716
52676,676
198798,798
403295,295
19999,999
68858,858
301014,14
269547,547
328269,269
257653,653
466126,126
409272,272
390913,913
391460,460
267214,214
454028,28
269895,895
9008,8
440659,659
169138,138
264263,263
385864,864
486903,903
212669,669
69820,820
421339,339
10039,39
457598,598
481464,464
3085,85
255527,527
102465,465
343676,676
483664,664
252309,309
483241,241
444139,139
86917,917
394632,632
66222,222
211008,8
342480,480
483536,536
411759,759
204752,752
244351,351
108556,556
16895,895
149896,896
327862,862
2533,533
1867,867
247267,267
292116,116
72140,140
301478,478
125019,19
422057,57
210477,477
455180,180
332356,356
135059,59
20511,511
16220,220
369870,870
172137,137
38497,497
114508,508
411529,529
65652,652
472162,162
125389,389
159574,574
305863,863
45948,948
33872,872
308232,232
103607,607
178052,52
446432,432
460054,54
136904,904
432421,421
230102,102
409982,982
118706,706
88797,797
349724,724
418427,427
332315,315
398258,258
174512,512
219252,252
125700,700
494577,577
431255,255
120525,525
42346,346
169628,628
461009,9
124801,801
59272,272
308340,340
152091,91
324687,687
74182,182
486081,81
110644,644
231136,136
82907,907
436011,11
228611,611
429854,854
319246,246
289929,929
369713,713
377450,450
49838,838
96763,763
144327,327
200390,390
114131,131
412711,711
223425,425
390467,467
371068,68
475234,234
21293,293
372532,532
122800,800
484797,797
187058,58
67058,58
466492,492
408321,321
93309,309
133613,613
431132,132
361269,269
132374,374
384407,407
315345,345
31411,411
112854,854
373536,536
395087,87
344402,402
432618,618
434675,675
357518,518
412525,525
82416,416
314557,557
178584,584
147429,429
401739,739
155156,156
335071,71
118657,657
130049,49
279434,434
303524,524
152527,527
200640,640
183238,238
388197,197
202630,630
390967,967
183796,796
403814,814
494327,327
57037,37
137902,902
254716,716
314395,395
221791,791
383697,697
310099,99
358240,240
404381,381
48959,959
456494,494
