id,value
356719,719
76549,549
68847,847
453605,605
468043,43
181348,348
480710,710
44500,500
178763,763
316193,193
77094,94
371912,912
239084,84
47012,12
399951,951
449812,812
220639,639
163190,190
406424,424
414308,308
454727,727
392151,151
5542,542
435811,811
265054,54
90748,748
34921,921
448499,499
96319,319
189864,864
360046,46
338918,918
48515,515
88573,573
70040,40
321697,697
47102,102
151653,653
30460,460
80499,499
451109,109
469555,555
157216,216
371390,390
58445,445
396884,884
430750,750
425869,869
7195,195
387446,446
3309,309
50756,756
278682,682
221935,935
142354,354
302539,539
77430,430
51066,66
47689,689
26302,302
35664,664
5949,949
105183,183
75297,297
372151,151
301527,527
242922,922
11166,166
320165,165
72670,670
498957,957
419834,834
22150,150
807,807
53017,17
474330,330
145609,609
222696,696
172474,474
274688,688
347870,870
399604,604
279921,921
54622,622
448256,256
174769,769
132205,205
91394,394
300068,68
51683,683
125207,207
392349,349
43430,430
54035,35
67404,404
414429,429
386908,908
420578,578
366390,390
447076,76
77080,80
416349,349
393574,574
489178,178
457138,138
97642,642
270372,372
184313,313
114946,946
30390,390
59241,241
430555,555
365298,298
29604,604
392020,20
277369,369
102541,541
388848,848
124796,796
248068,68
458862,862
453975,975
300723,723
216750,750
125676,676
398572,572
46286,286
152341,341
108596,596
83040,40
461003,3
2680,680
114556,556
164834,834
82706,706
346094,94
205928,928
106179,179
417583,583
322500,500
154470,470
439775,775
430994,994
252504,504
143136,136
258635,635
351801,801
179948,948
103194,194
214596,596
458253,253
439542,542
465888,888
91981,981
245077,77
145167,167
226385,385
408077,77
33412,412
268204,204
180937,937
243934,934
205305,305
45659,659
464187,187
22937,937
39218,218
422956,956
118906,906
378287,287
165846,846
338443,443
389324,324
251890,890
439913,913
183400,400
458514,514
323494,494
205696,696
79024,24
13549,549
396671,671
48337,337
309479,479
442696,696
300447,447
75785,785
351010,10
158064,64
487074,74
130375,375
475135,135
337423,423
180976,976
458673,673
236058,58
380509,509
9362,362
205501,501
2575,575
273076,76
324794,794
116972,972
221880,880
167017,17
241733,733
94227,227
58140,140
275688,688
315430,430
354447,447
33991,991
95334,334
333629,629
85955,955
487221,221
198543,543
145403,403
273814,814
324859,859
141800,800
77402,402
17371,371
393563,563
248409,409
36715,715
352559,559
431505,505
259476,476
392492,492
288492,492
185548,548
494775,775
396579,579
203391,391
312483,483
389083,83
185186,186
166178,178
324461,461
492470,470
36998,998
106000,0
311950,950
472650,650
431502,502
341338,338
29695,695
461360,360
451905,905
294690,690
160577,577
433756,756
237868,868
350722,722
322586,586
14070,70
444376,376
426334,334
312537,537
244005,5
118483,483
249572,572
452539,539
76011,11
330624,624
316591,591
96813,813
262814,814
71906,906
283426,426
11771,771
54466,466
391340,340
285208,208
134939,939
204973,973
63975,975
458362,362
23241,241
363351,351
352271,271
354409,409
49719,719
462819,819
192216,216
280033,33
350761,761
165428,428
167214,214
161068,68
467309,309
452704,704
349691,691
482954,954
144358,358
128533,533
232625,625
441926,926
295887,887
441417,417
426542,542
318511,511
205157,157
171096,96
32089,89
10261,261
322752,752
202987,987
127750,750
445878,878
298337,337
236185,185
71487,487
257444,444
271327,327
379033,33
466406,406
234588,588
469121,121
152989,989
328971,971
203763,763
119885,885
419183,183
23648,648
273460,460
54955,955
161188,188
156523,523
100509,509
154984,984
252187,187
131377,377
344609,609
170949,949
294006,6
284520,520
28033,33
188952,952
287691,691
348295,295
53659,659
403935,935
238218,218
11672,672
121637,637
341570,570
30311,311
370653,653
78653,653
419124,124
35122,122
170836,836
294947,947
88330,330
89505,505
375528,528
58079,79
215735,735
298415,415
94621,621
367974,974
181305,305
379574,574
45742,742
71238,238
65393,393
71548,548
101576,576
253434,434
489389,389
427129,129
316519,519
236504,504
416868,868
401526,526
64133,133
396206,206
281470,470
163461,461
179250,250
405017,17
44059,59
70866,866
276217,217
362838,838
303460,460
43633,633
247760,760
89319,319
10562,562
118384,384
166580,580
450894,894
425686,686
120612,612
367106,106
218616,616
215330,330
109247,247
269846,846
321081,81
382332,332
211929,929
319274,274
384342,342
373135,135
265679,679
414158,158
77062,62
374681,681
367441,441
50265,265
26072,72
443376,376
389078,78
400222,222
317095,95
230453,453
191532,532
129248,248
69439,439
426516,516
352047,47
329472,472
309509,509
228641,641
370702,702
296044,44
311699,699
298983,983
353196,196
465425,425
207167,167
161009,9
324177,177
278761,761
318273,273
300742,742
452274,274
106732,732
346639,639
417476,476
457423,423
186187,187
308670,670
392177,177
288404,404
417278,278
446724,724
442583,583
343933,933
469330,330
31331,331
162085,85
464730,730
186007,7
182442,442
220904,904
349476,476
302760,760
447934,934
249641,641
300928,928
357377,377
49458,458
5913,913
307606,606
473091,91
86614,614
122276,276
161673,673
97763,763
121655,655
421641,641
24297,297
291039,39
195569,569
312176,176
58808,808
341989,989
65457,457
75022,22
367278,278
353909,909
19704,704
107934,934
187908,908
342636,636
182876,876
476197,197
134237,237
64689,689
304975,975
88823,823
496373,373
494611,611
259639,639
369171,171
78038,38
7523,523
35517,517
329745,745
382587,587
423923,923
247564,564
278968,968
229302,302
297515,515
457986,986
205540,540
303374,374
225291,291
86766,766
177309,309
279262,262
471691,691
485096,96
251043,43
71120,120
471791,791
333489,489
207628,628
103735,735
12343,343
193565,565
440581,581
14671,671
131157,157
367474,474
214125,125
21086,86
323542,542
391323,323
108351,351
119061,61
467607,607
497594,594
153085,85
394307,307
165188,188
241780,780
413167,167
452748,748
443677,677
339492,492
149189,189
383537,537
483009,9
409169,169
436744,744
45039,39
145165,165
148017,17
16280,280
73024,24
102985,985
167795,795
313578,578
299016,16
349723,723
9480,480
316847,847
453562,562
140176,176
54416,416
373094,94
190584,584
425327,327
68187,187
6728,728
219463,463
357575,575
215106,106
423875,875
95512,512
244010,10
354358,358
221174,174
297099,99
462207,207
48586,586
469432,432
308711,711
251879,879
285876,876
208912,912
177194,194
60276,276
362343,343
314780,780
343663,663
172235,235
493205,205
134226,226
223930,930
240721,721
351567,567
12607,607
198683,683
72805,805
441773,773
178275,275
100476,476
460062,62
240815,815
227897,897
33816,816
416437,437
154484,484
437192,192
96639,639
379696,696
398411,411
390394,394
315570,570
266112,112
148021,21
249039,39
5813,813
51375,375
387132,132
238049,49
434075,75
404030,30
111716,716
445777,777
202576,576
25081,81
453520,520
24334,334
230168,168
18331,331
482737,737
111696,696
55660,660
373516,516
317810,810
113967,967
58988,988
12811,811
12505,505
383884,884
477742,742
462841,841
234790,790
27486,486
206167,167
346680,680
453224,224
147835,835
152356,356
195315,315
90217,217
246258,258
154402,402
429916,916
76172,172
478888,888
56547,547
143991,991
447309,309
40522,522
486994,994
146107,107
366631,631
195226,226
417978,978
362698,698
179340,340
334300,300
438987,987
398669,669
285942,942
453266,266
273678,678
352868,868
395356,356
473921,921
153255,255
481403,403
36039,39
267581,581
378946,946
288558,558
53040,40
118957,957
72591,591
428814,814
176684,684
232057,57
85977,977
283028,28
410481,481
421392,392
34252,252
233354,354
445654,654
58492,492
10312,312
191358,358
218472,472
142598,598
288138,138
254208,208
145693,693
89932,932
367199,199
322359,359
362509,509
151539,539
185062,62
37114,114
51073,73
89862,862
26472,472
370903,903
376063,63
4609,609
446212,212
18269,269
368388,388
445579,579
153191,191
84372,372
101984,984
187393,393
491055,55
199046,46
410509,509
343151,151
80752,752
483112,112
32947,947
46695,695
466735,735
30703,703
298455,455
237027,27
103877,877
475922,922
35543,543
78098,98
449662,662
431431,431
473238,238
287905,905
341639,639
43405,405
94040,40
25350,350
424892,892
398172,172
28228,228
480846,846
475149,149
176306,306
195687,687
269794,794
405444,444
143217,217
214492,492
373913,913
249853,853
27991,991
240944,944
196585,585
214727,727
50423,423
490000,0
361469,469
457043,43
114887,887
158854,854
80862,862
72174,174
250130,130
320355,355
128154,154
434811,811
30288,288
404062,62
321756,756
436216,216
458100,100
377131,131
175051,51
414399,399
284582,582
31836,836
191760,760
450154,154
409381,381
21046,46
257994,994
253003,3
260177,177
118742,742
305686,686
54137,137
327176,176
371702,702
89480,480
157648,648
15972,972
271370,370
324573,573
90476,476
156464,464
222806,806
430739,739
122986,986
43064,64
206536,536
262110,110
220413,413
176467,467
333014,14
426384,384
103846,846
399674,674
108209,209
276667,667
218509,509
63979,979
356976,976
229978,978
348462,462
343483,483
107059,59
340848,848
479121,121
12442,442
102107,107
52296,296
488803,803
450606,606
163112,112
281127,127
346057,57
414226,226
489365,365
388115,115
246296,296
112451,451
236903,903
317741,741
210473,473
30809,809
355284,284
404200,200
82455,455
264538,538
110285,285
102334,334
480210,210
62914,914
205252,252
264442,442
103465,465
477904,904
308417,417
448400,400
333456,456
297236,236
156931,931
391834,834
79013,13
155462,462
77545,545
268070,70
114357,357
177828,828
246244,244
279735,735
82570,570
442349,349
311991,991
388451,451
311729,729
455337,337
384160,160
72642,642
45971,971
158899,899
395732,732
370100,100
173735,735
488423,423
469512,512
347671,671
122354,354
419014,14
367708,708
378546,546
411213,213
433788,788
127411,411
61299,299
462114,114
450660,660
314882,882
323342,342
460195,195
375161,161
363382,382
50189,189
389683,683
353781,781
423676,676
390653,653
455005,5
71633,633
234958,958
421602,602
498306,306
48780,780
457481,481
207748,748
362392,392
68410,410
225138,138
339921,921
53941,941
491098,98
385065,65
80521,521
90452,452
49072,72
450365,365
302733,733
338578,578
435672,672
43650,650
397872,872
97878,878
352775,775
171365,365
477111,111
71783,783
100707,707
311783,783
488367,367
359142,142
232592,592
450073,73
75353,353
308878,878
460365,365
107421,421
323478,478
231800,800
52525,525
462079,79
99968,968
448459,459
394979,979
287337,337
395447,447
40246,246
397754,754
452258,258
96846,846
64557,557
450449,449
481323,323
78910,910
165881,881
324231,231
150998,998
47139,139
488196,196
235125,125
464808,808
277287,287
270218,218
366414,414
289359,359
69706,706
39399,399
277200,200
259808,808
282177,177
322546,546
375607,607
159609,609
107065,65
195050,50
28769,769
428137,137
347132,132
136935,935
70862,862
321799,799
89421,421
415481,481
19312,312
299451,451
420246,246
121980,980
236025,25
352032,32
281222,222
226495,495
163543,543
121179,179
394729,729
265478,478
182501,501
344014,14
173942,942
249731,731
354804,804
134679,679
218260,260
264149,149
280491,491
285104,104
235921,921
445290,290
307049,49
247906,906
148508,508
443251,251
83573,573
33477,477
354789,789
70358,358
421200,200
28946,946
35385,385
47257,257
228543,543
270040,40
16812,812
2413,413
320699,699
318417,417
156153,153
94155,155
197623,623
92447,447
234661,661
397331,331
239554,554
225113,113
347405,405
225872,872
38197,197
293538,538
232878,878
38524,524
458714,714
110682,682
410554,554
184099,99
199423,423
432458,458
155471,471
148679,679
12160,160
353697,697
136830,830
264077,77
444783,783
169021,21
121126,126
212222,222
32034,34
426160,160
81963,963
122711,711
479918,918
483614,614
425018,18
368845,845
459217,217
236323,323
77923,923
190998,998
195928,928
19025,25
491318,318
338691,691
147925,925
371199,199
34072,72
70565,565
258847,847
343179,179
318871,871
167892,892
481162,162
122157,157
183861,861
382116,116
294032,32
103205,205
94102,102
295439,439
281277,277
244370,370
127415,415
474493,493
304164,164
74822,822
55945,945
367294,294
256107,107
100339,339
215248,248
207496,496
435741,741
174596,596
342107,107
295497,497
161324,324
53677,677
158996,996
144531,531
463152,152
249263,263
488457,457
428848,848
228378,378
391126,126
147411,411
337015,15
484430,430
364943,943
196417,417
110710,710
42729,729
142835,835
38717,717
278557,557
311943,943
460446,446
115458,458
77332,332
271517,517
353861,861
389260,260
422462,462
187909,909
179418,418
398878,878
89077,77
459810,810
72230,230
287562,562
235306,306
363161,161
265158,158
88547,547
452445,445
380251,251
302163,163
163237,237
486149,149
347727,727
283511,511
23433,433
49252,252
395936,936
200755,755
455763,763
325829,829
361735,735
119105,105
308819,819
187676,676
379403,403
160494,494
416119,119
112406,406
459110,110
193543,543
178261,261
7726,726
398863,863
302281,281
421293,293
102454,454
241867,867
329354,354
154294,294
116406,406
293028,28
84872,872
185343,343
68767,767
494995,995
122511,511
55273,273
168395,395
437308,308
168375,375
411450,450
184008,8
136538,538
279615,615
180667,667
447557,557
31804,804
4708,708
476847,847
182035,35
303666,666
129062,62
87640,640
88853,853
287440,440
232013,13
11258,258
476916,916
322055,55
222904,904
74670,670
305721,721
215419,419
416784,784
492632,632
343130,130
451429,429
342779,779
312772,772
273401,401
107554,554
367793,793
217244,244
336298,298
498283,283
392478,478
90101,101
250271,271
430159,159
87400,400
228950,950
437265,265
103519,519
369402,402
75041,41
160630,630
406719,719
491013,13
60473,473
287988,988
362511,511
353763,763
242460,460
183567,567
328404,404
275133,133
30845,845
41120,120
247649,649
306648,648
200397,397
356757,757
246036,36
235586,586
301844,844
108887,887
466738,738
325714,714
373823,823
166067,67
367387,387
384019,19
236324,324
461309,309
335286,286
234899,899
60732,732
451764,764
464703,703
199361,361
160443,443
286842,842
277942,942
312120,120
305235,235
172273,273
181847,847
112652,652
178942,942
324237,237
485427,427
62222,222
403395,395
438049,49
35537,537
169764,764
206585,585
185240,240
442062,62
347169,169
188857,857
278152,152
432009,9
46766,766
249173,173
455360,360
60106,106
39738,738
98162,162
317043,43
493844,844
301244,244
376074,74
193445,445
93642,642
229768,768
271215,215
302137,137
390389,389
318547,547
277221,221
120843,843
176399,399
90931,931
206000,0
482560,560
213519,519
300194,194
67027,27
124774,774
390344,344
260889,889
193122,122
3566,566
423416,416
110987,987
318486,486
342382,382
39933,933
237817,817
158481,481
153342,342
303833,833
415603,603
467835,835
8845,845
27772,772
370426,426
427078,78
205651,651
79808,808
90359,359
30294,294
495908,908
246214,214
314652,652
443187,187
307249,249
239551,551
32718,718
108405,405
43158,158
420696,696
67876,876
438230,230
361240,240
308291,291
213185,185
381493,493
67963,963
349856,856
84078,78
95402,402
22728,728
357400,400
55899,899
57120,120
185612,612
353671,671
490175,175
341059,59
43374,374
386674,674
283614,614
55589,589
258222,222
77247,247
257026,26
1558,558
209762,762
223108,108
45093,93
84341,341
317906,906
3083,83
340861,861
101123,123
158727,727
153020,20
176488,488
441122,122
127677,677
198975,975
147851,851
13547,547
473336,336
68319,319
480193,193
198093,93
339367,367
286331,331
462112,112
402307,307
327879,879
204405,405
354590,590
181428,428
151202,202
60805,805
165882,882
286219,219
471143,143
285010,10
75386,386
154434,434
262613,613
62234,234
267430,430
346902,902
376716,716
125755,755
137586,586
451169,169
62739,739
94138,138
447633,633
183579,579
67993,993
51483,483
102860,860
80775,775
262812,812
103971,971
197208,208
158062,62
149529,529
14729,729
224659,659
325078,78
176362,362
377224,224
107494,494
397325,325
134203,203
114904,904
83260,260
362816,816
468620,620
180176,176
81947,947
366617,617
142193,193
105991,991
484342,342
234662,662
423734,734
75352,352
342647,647
478551,551
332260,260
479164,164
473368,368
258906,906
412545,545
92720,720
375486,486
268858,858
222271,271
110330,330
326085,85
38823,823
265137,137
351652,652
470980,980
212223,223
9624,624
238077,77
382819,819
272188,188
434920,920
434935,935
354328,328
434365,365
90717,717
295797,797
68345,345
184132,132
241217,217
86993,993
336555,555
385302,302
367915,915
404167,167
304260,260
462624,624
309595,595
104953,953
457768,768
43688,688
36153,153
104330,330
411219,219
486083,83
354991,991
159465,465
68039,39
246861,861
353983,983
440471,471
117762,762
109720,720
422047,47
111812,812
238824,824
233124,124
382285,285
302968,968
258380,380
49473,473
340149,149
328489,489
67059,59
379005,5
475816,816
242806,806
16691,691
438435,435
459619,619
365245,245
235974,974
303559,559
109156,156
181273,273
97080,80
39690,690
188226,226
263780,780
376301,301
339574,574
59162,162
20404,404
302337,337
448468,468
372481,481
434897,897
368790,790
425230,230
40340,340
251447,447
248807,807
20688,688
303285,285
99119,119
337659,659
397886,886
418073,73
254454,454
344310,310
71304,304
185927,927
99296,296
46648,648
63586,586
209686,686
180988,988
279423,423
232108,108
315996,996
92673,673
107136,136
472837,837
203840,840
216922,922
338932,932
131320,320
466156,156
258543,543
280965,965
110198,198
74753,753
128946,946
447095,95
481129,129
215624,624
35283,283
360671,671
472206,206
448548,548
215987,987
291552,552
370573,573
22683,683
347318,318
381852,852
269293,293
126357,357
232197,197
434923,923
211835,835
469180,180
455841,841
406754,754
128100,100
210355,355
28528,528
474324,324
85185,185
387195,195
446248,248
267870,870
419305,305
179325,325
35256,256
250676,676
355110,110
212456,456
48071,71
22774,774
279254,254
408014,14
354750,750
489403,403
180688,688
197756,756
333792,792
29090,90
476784,784
349682,682
464203,203
452293,293
487795,795
3324,324
179648,648
268338,338
269509,509
400954,954
11161,161
84218,218
311259,259
184744,744
202145,145
148966,966
493071,71
329583,583
54504,504
322861,861
258946,946
364293,293
78737,737
287821,821
3932,932
258015,15
10079,79
119448,448
391535,535
100852,852
406526,526
365087,87
85179,179
143724,724
68394,394
91558,558
434809,809
79141,141
263647,647
219988,988
176191,191
26313,313
309962,962
442088,88
93744,744
468460,460
7627,627
151895,895
154806,806
440915,915
231486,486
199870,870
131261,261
467025,25
39570,570
32985,985
349802,802
492520,520
190858,858
287592,592
285338,338
232321,321
131964,964
370955,955
90875,875
251685,685
119721,721
287460,460
278979,979
141480,480
352179,179
342122,122
145975,975
149985,985
399179,179
414424,424
302867,867
439804,804
296667,667
185021,21
265921,921
381704,704
196878,878
152706,706
252592,592
416172,172
351390,390
324722,722
478413,413
182527,527
194858,858
312182,182
418265,265
399597,597
24152,152
135225,225
73504,504
181898,898
33862,862
109223,223
162937,937
126299,299
301936,936
225833,833
304984,984
141245,245
287205,205
255953,953
122310,310
241228,228
65020,20
132192,192
49861,861
167012,12
278459,459
139960,960
485340,340
167650,650
98764,764
359807,807
93031,31
410071,71
13947,947
340,340
90792,792
110746,746
375069,69
251123,123
303934,934
216171,171
233262,262
394530,530
195712,712
177929,929
483718,718
312926,926
204684,684
61569,569
37277,277
116260,260
30876,876
334923,923
80815,815
404715,715
197559,559
362610,610
497302,302
131444,444
438457,457
203095,95
234562,562
164656,656
302242,242
324784,784
484168,168
454612,612
7348,348
39301,301
165660,660
115945,945
482348,348
265549,549
237414,414
169789,789
126793,793
228027,27
301850,850
156704,704
280896,896
72130,130
75975,975
237431,431
462614,614
29536,536
450583,583
428093,93
223050,50
290998,998
165558,558
181328,328
382881,881
258026,26
57463,463
444884,884
342980,980
82211,211
80919,919
447632,632
214276,276
120269,269
424024,24
369673,673
297431,431
344694,694
310523,523
417133,133
407110,110
345840,840
216807,807
453674,674
343504,504
389448,448
347448,448
411076,76
187789,789
341373,373
83494,494
219094,94
44533,533
411991,991
435935,935
5014,14
299778,778
472191,191
187213,213
209330,330
397094,94
253528,528
192520,520
46768,768
314585,585
46066,66
186135,135
304904,904
135336,336
91937,937
192223,223
243668,668
158065,65
268129,129
477885,885
370755,755
244631,631
256929,929
55959,959
373137,137
444335,335
411758,758
284473,473
105198,198
266284,284
180527,527
395069,69
445779,779
469797,797
296202,202
266309,309
473702,702
150490,490
158496,496
408543,543
349070,70
113187,187
369517,517
474010,10
63403,403
469479,479
169737,737
70118,118
283225,225
51490,490
293701,701
371909,909
404287,287
267409,409
215647,647
424612,612
400846,846
282665,665
1230,230
138740,740
336387,387
379667,667
368481,481
396316,316
233769,769
437405,405
187496,496
373979,979
327894,894
448124,124
4672,672
3474,474
420405,405
34093,93
456079,79
380200,200
353834,834
466885,885
444170,170
421357,357
192652,652
132925,925
129501,501
106271,271
489119,119
185040,40
63723,723
203831,831
197945,945
291750,750
325540,540
289778,778
136520,520
209241,241
358401,401
286577,577
265541,541
474928,928
317138,138
89843,843
483637,637
218679,679
484655,655
7457,457
313195,195
173441,441
280279,279
59333,333
85862,862
433934,934
207324,324
25538,538
357978,978
431174,174
260923,923
236932,932
442602,602
230695,695
109294,294
392445,445
450783,783
425365,365
76665,665
482434,434
144837,837
119138,138
430155,155
14026,26
487087,87
346995,995
485874,874
71572,572
439011,11
293514,514
379743,743
405612,612
26878,878
437672,672
393019,19
173818,818
100166,166
82874,874
289811,811
84316,316
30207,207
434475,475
108660,660
427255,255
268737,737
243941,941
25709,709
490790,790
271162,162
383573,573
9408,408
185664,664
209080,80
477281,281
232930,930
404071,71
422200,200
425809,809
490542,542
288179,179
277307,307
471549,549
188450,450
203358,358
171585,585
83174,174
340988,988
450852,852
182067,67
62319,319
418069,69
74298,298
308064,64
392497,497
492551,551
437109,109
254544,544
329313,313
450844,844
329150,150
232491,491
480368,368
440815,815
58484,484
109550,550
70571,571
253773,773
384431,431
233763,763
238298,298
65600,600
44815,815
410352,352
378103,103
202194,194
371304,304
199136,136
344619,619
230823,823
204707,707
476095,95
460267,267
169127,127
134085,85
351174,174
348454,454
95677,677
127802,802
333338,338
366920,920
225983,983
362804,804
326814,814
356793,793
444076,76
107766,766
257348,348
229838,838
139880,880
429958,958
239421,421
303573,573
146489,489
370169,169
162806,806
348211,211
190044,44
440864,864
266436,436
421206,206
260781,781
307078,78
53675,675
462899,899
460619,619
90614,614
176615,615
433765,765
244957,957
467294,294
115259,259
197635,635
34294,294
493155,155
293417,417
92002,2
481428,428
49896,896
75333,333
276200,200
204388,388
138140,140
448358,358
204534,534
168632,632
334064,64
203167,167
222698,698
183995,995
469347,347
28982,982
367592,592
215816,816
395102,102
349753,753
477593,593
318555,555
31159,159
195296,296
324480,480
13041,41
113978,978
327978,978
287135,135
481482,482
433120,120
181106,106
329647,647
148810,810
255075,75
160975,975
141150,150
449770,770
495592,592
302221,221
201835,835
421841,841
353172,172
381074,74
129719,719
106384,384
331775,775
247288,288
14406,406
164745,745
229325,325
251091,91
265354,354
61214,214
107974,974
380456,456
373810,810
45421,421
460127,127
297174,174
118360,360
420146,146
323904,904
306109,109
284451,451
462043,43
383365,365
198925,925
463605,605
151401,401
291835,835
101901,901
210143,143
406832,832
403131,131
469324,324
248527,527
243235,235
241958,958
228939,939
113962,962
432375,375
108406,406
390530,530
61600,600
379785,785
374805,805
240207,207
38351,351
340870,870
154338,338
407374,374
140627,627
304830,830
438530,530
437080,80
412384,384
59760,760
81227,227
199359,359
151295,295
480020,20
311843,843
236982,982
480229,229
469826,826
459282,282
23017,17
243410,410
284056,56
435658,658
478941,941
410971,971
221590,590
146967,967
473014,14
203795,795
377001,1
211411,411
398961,961
442151,151
212135,135
297038,38
356382,382
448118,118
389810,810
3276,276
130288,288
103549,549
424643,643
65134,134
18569,569
121012,12
465635,635
453652,652
227836,836
496403,403
73739,739
279205,205
247441,441
370717,717
439956,956
250845,845
284241,241
24174,174
117286,286
128264,264
298250,250
199833,833
474765,765
278175,175
54850,850
108268,268
419130,130
46246,246
376010,10
211530,530
313250,250
285770,770
214119,119
468486,486
413048,48
53335,335
295494,494
130523,523
21572,572
134789,789
283253,253
145704,704
236643,643
462125,125
172711,711
26977,977
10200,200
143801,801
246788,788
480004,4
247881,881
299855,855
210756,756
49708,708
110613,613
471620,620
363065,65
286081,81
470942,942
355993,993
152598,598
448687,687
20619,619
378139,139
283705,705
117878,878
199365,365
408852,852
156679,679
19573,573
178858,858
126350,350
137970,970
282892,892
447181,181
417627,627
233420,420
426250,250
212792,792
75681,681
53136,136
69380,380
288483,483
425728,728
223997,997
202718,718
79598,598
493289,289
299269,269
300451,451
260315,315
491381,381
13953,953
322961,961
242189,189
17282,282
390795,795
270773,773
174706,706
308133,133
429016,16
183743,743
52251,251
472363,363
156001,1
410103,103
371771,771
88991,991
371107,107
260265,265
447209,209
70201,201
321963,963
420075,75
448576,576
252223,223
365773,773
186339,339
56571,571
409909,909
73898,898
376991,991
415938,938
377720,720
139365,365
218918,918
16756,756
276842,842
413778,778
409202,202
78708,708
217594,594
84367,367
375448,448
367484,484
415382,382
493746,746
52048,48
200382,382
22115,115
369038,38
251795,795
11326,326
462883,883
38242,242
194011,11
319103,103
400195,195
73347,347
421349,349
275053,53
113586,586
294376,376
361793,793
484781,781
27025,25
397420,420
476493,493
25898,898
55140,140
103375,375
210553,553
476027,27
436560,560
389824,824
453580,580
441892,892
49511,511
251369,369
220935,935
483570,570
282865,865
332891,891
210223,223
199477,477
74804,804
290965,965
143342,342
492334,334
95912,912
446875,875
475313,313
156755,755
415047,47
305933,933
211186,186
278864,864
7131,131
184111,111
15185,185
56700,700
261249,249
465236,236
282128,128
85987,987
171024,24
352312,312
224780,780
180354,354
26139,139
450149,149
105153,153
35540,540
233146,146
167939,939
169599,599
304403,403
185631,631
75533,533
468031,31
463350,350
144769,769
107630,630
182504,504
477730,730
185253,253
473305,305
460901,901
364526,526
438862,862
476168,168
170687,687
71656,656
131280,280
168536,536
313529,529
436359,359
495274,274
496745,745
475707,707
435056,56
386268,268
292266,266
77867,867
145402,402
302352,352
393883,883
281145,145
9010,10
348070,70
18040,40
23536,536
158106,106
2409,409
223936,936
249785,785
366651,651
355195,195
424336,336
245654,654
20693,693
122330,330
366050,50
496222,222
89274,274
212514,514
368211,211
304476,476
270568,568
15349,349
450031,31
96536,536
23129,129
270325,325
217989,989
491048,48
55094,94
123239,239
280742,742
408015,15
11827,827
117756,756
29137,137
423201,201
100775,775
156389,389
134651,651
74519,519
442577,577
36979,979
143597,597
270649,649
350994,994
428785,785
487896,896
290043,43
63997,997
253617,617
302781,781
496734,734
39517,517
46985,985
88003,3
318652,652
250262,262
225195,195
467425,425
308850,850
371773,773
423760,760
394320,320
267095,95
146218,218
444456,456
318957,957
104475,475
335050,50
281649,649
86335,335
209707,707
437224,224
288262,262
100597,597
113961,961
118342,342
420253,253
122493,493
424517,517
25163,163
342045,45
482451,451
357309,309
122923,923
175594,594
19355,355
400539,539
63358,358
89832,832
15163,163
417385,385
97902,902
258174,174
40825,825
79364,364
135711,711
146155,155
91699,699
335863,863
35192,192
287069,69
111474,474
33016,16
383831,831
343701,701
20846,846
133097,97
316455,455
266881,881
207727,727
499145,145
186207,207
45041,41
289243,243
57122,122
108359,359
374482,482
332389,389
386171,171
81169,169
258011,11
228600,600
346761,761
314982,982
87602,602
152309,309
145632,632
246812,812
469779,779
164013,13
460992,992
342515,515
113061,61
348461,461
446253,253
13495,495
125236,236
421367,367
284959,959
459990,990
213990,990
58742,742
74736,736
212972,972
440541,541
163356,356
16576,576
323622,622
227388,388
418169,169
97027,27
83948,948
297695,695
147818,818
477816,816
342994,994
107350,350
266194,194
17625,625
489786,786
26894,894
21592,592
413303,303
150962,962
279374,374
90527,527
344339,339
261807,807
144319,319
286414,414
279223,223
48144,144
126754,754
299302,302
151618,618
58855,855
327323,323
131814,814
47636,636
357946,946
168803,803
454794,794
400323,323
499514,514
399521,521
185570,570
149087,87
280286,286
338371,371
422668,668
2388,388
217726,726
162186,186
244708,708
304295,295
358185,185
478633,633
103941,941
295149,149
401423,423
445540,540
227421,421
269105,105
473918,918
157672,672
391466,466
357570,570
297651,651
43238,238
148396,396
183868,868
246618,618
382427,427
49437,437
257799,799
230009,9
226972,972
465683,683
198966,966
300317,317
471345,345
377536,536
267802,802
18946,946
433021,21
434815,815
476514,514
118412,412
182449,449
471245,245
62257,257
546,546
422931,931
237776,776
206428,428
296953,953
325197,197
24307,307
322203,203
65360,360
474339,339
310977,977
102598,598
30970,970
288416,416
473823,823
305761,761
321604,604
365113,113
238748,748
9754,754
469063,63
422704,704
270714,714
302119,119
372419,419
282851,851
6696,696
483876,876
120430,430
42736,736
34841,841
320783,783
334661,661
42607,607
362728,728
429213,213
103784,784
173037,37
75818,818
479098,98
381646,646
282152,152
118653,653
24267,267
120299,299
310975,975
121080,80
219773,773
72321,321
253990,990
115389,389
69232,232
311563,563
358331,331
458562,562
66036,36
8576,576
33739,739
399124,124
165072,72
211036,36
25601,601
422615,615
223487,487
154072,72
426997,997
13469,469
132608,608
223305,305
457118,118
339842,842
26135,135
426735,735
414129,129
426654,654
420655,655
270492,492
124640,640
123545,545
350848,848
6721,721
486743,743
97876,876
106725,725
89577,577
69445,445
184450,450
324808,808
271713,713
119293,293
414766,766
62990,990
23995,995
23965,965
149663,663
66056,56
60468,468
447497,497
192533,533
455783,783
88066,66
342993,993
246261,261
79754,754
174976,976
286448,448
410644,644
